gene	conMean	treatMean	logFC	pValue	fdr
IFFO2	16.5322039215686	34.2841483365949	1.05226261990189	3.63863973683616e-05	5.14131607399529e-05
IFI16	69.5425137254902	152.947884540117	1.13707303112089	1.31039751140795e-18	4.59882422706492e-18
IFIT2	38.0376039215686	16.6447988258317	-1.19235493656896	1.50606046437618e-15	4.17951127020407e-15
IFIT3	128.577811764706	59.1741968688845	-1.11960157768519	6.88737414080508e-15	1.81791668181837e-14
IFITM10	0.344554901960784	1.08183228962818	1.6506710757787	1.18707126990288e-07	1.97518476891284e-07
IFITM2	452.294111764706	143.340983953033	-1.65781005129466	4.07091524369114e-28	5.17040702775862e-27
IFNE	0.0802588235294118	1.22378590998043	3.93054737514453	1.39905162737822e-10	2.78059708836057e-10
IFT140	19.887731372549	9.4986553816047	-1.06608350806229	7.35671788334393e-20	2.88813748598507e-19
IFT57	138.529949019608	45.1786123287671	-1.61648604480802	8.78873518087647e-29	1.30535438588573e-27
IGF1R	18.6777294117647	39.0513753424658	1.06405427708334	1.58946014697133e-10	3.14560267432717e-10
IGF2BP1	0.0405666666666667	6.35608297455969	7.29169938581858	1.5367796305083e-21	7.13973220629475e-21
IGF2BP2	10.6817411764706	71.0550702544031	2.73379076648149	5.63816884477699e-17	1.74110058493445e-16
IGF2BP3	0.306139215686275	11.0330614481409	5.17150149210669	1.46029361523669e-25	1.13437422895918e-24
IGFALS	5.21767450980392	0.803722113502935	-2.69863826674278	2.32072179061983e-29	4.03763722875752e-28
IGFBP2	46.4958647058824	531.226023287671	3.51415150680552	6.17281521641585e-20	2.44181594599562e-19
IGFBP3	64.2886784313725	472.180820547945	2.8767028431329	6.88134733237749e-20	2.71493484320364e-19
IGFBP5	144.013294117647	398.316005870841	1.46771145840555	1.55561605738383e-06	2.39780481684428e-06
IGFL1	0.187354901960784	28.4703755381605	7.24754398794394	5.62362010819752e-22	2.75688072188724e-21
IGFL2	1.00125490196078	7.44601252446184	2.8946587370344	3.41425027141132e-21	1.53294954819834e-20
IGFL3	0.0579509803921569	7.40218512720157	6.99697433899269	3.99915738350946e-19	1.46798868501254e-18
IGFL4	0.0405392156862745	1.99493542074364	5.62088005742814	2.90300237002691e-25	2.15804935729356e-24
IGIP	17.8406705882353	5.88903326810176	-1.59906711506275	2.00309473498779e-27	2.16871180993994e-26
IGLL5	2.90864509803922	7.16093072407045	1.29979983541653	5.5326110219538e-06	8.24755687942299e-06
IGLON5	0.184572549019608	2.21450430528376	3.58472389612721	8.37124802946751e-22	4.02207187351747e-21
IGSF1	0.12621568627451	1.8570915851272	3.87908183872069	6.77159951947964e-25	4.77406606331565e-24
IGSF10	14.8684568627451	3.3572759295499	-2.14689190365642	3.71752222778418e-24	2.3475417987614e-23
IGSF11	0.200894117647059	6.51888727984344	5.02011850290865	2.10063272324247e-24	1.3733967262226e-23
IGSF3	26.0924098039216	76.1893628180039	1.54595939724375	2.0770676160363e-15	5.70433073313793e-15
IGSF6	40.1426745098039	14.34825518591	-1.48426143041974	3.60096510303506e-23	2.00398309382013e-22
IGSF9	1.59643921568627	47.9146651663405	4.90753775840411	6.01018657485921e-31	2.54368429301486e-29
IKBKE	8.24273725490196	24.0550706457926	1.54514562295316	4.59701579429507e-23	2.53427154915385e-22
IKZF1	13.745862745098	5.44180469667319	-1.33684037386861	2.26311508120791e-21	1.03119688643571e-20
IL10RA	30.9862588235294	13.1319904109589	-1.23854297773985	2.03919372800816e-21	9.31995752262633e-21
IL11	0.792982352941176	4.95374324853229	2.64315843033237	8.72810569085107e-20	3.40179431097518e-19
IL12RB1	8.96938039215686	4.0649011741683	-1.14178804878238	1.89514640882309e-19	7.14504531268025e-19
IL12RB2	0.883939215686275	6.15652446183953	2.80009706633289	6.26425795879504e-16	1.78916525288225e-15
IL16	12.4002529411765	4.10460684931507	-1.59505360071989	2.31692908871682e-26	2.06747254638241e-25
IL17D	3.69558431372549	1.14345714285714	-1.69240019474117	5.58360993915388e-25	3.96555901265098e-24
IL17RD	1.56993333333333	4.72594559686888	1.58989972481843	6.7207945322236e-11	1.36365264471823e-10
IL17RE	20.8475137254902	9.4664553816047	-1.13897910875357	1.05599271980372e-20	4.51741372308936e-20
IL17REL	0.24773137254902	2.54073405088063	3.35839688316867	1.00951933039661e-05	1.47905810956968e-05
IL18R1	12.2581156862745	4.61329510763209	-1.40986773728855	6.59805694132863e-16	1.88052283649732e-15
IL18RAP	5.01110784313726	1.75732133072407	-1.51175157011276	2.18709480995378e-14	5.5576936272305e-14
IL1B	42.4084215686275	19.9272700587084	-1.08960670581732	4.07725344348659e-07	6.53998140428865e-07
IL1R1	120.3162	47.4022084148728	-1.34380472824942	1.12927248687248e-24	7.70794127667611e-24
IL1R2	5.94746274509804	16.7815923679061	1.49653338163992	3.81427370865629e-05	5.379349142439e-05
IL1RAP	8.63735490196078	21.3985432485323	1.30885111029659	9.58448583317343e-10	1.80675988876954e-09
IL1RL1	43.3825588235294	3.24826594911937	-3.73937348772231	3.51463469466897e-29	5.81512106499688e-28
IL1RL2	1.22971764705882	5.26951487279843	2.09934304983722	3.97210652053866e-18	1.33700848002474e-17
IL20RB	1.09463921568627	51.1436923679061	5.54602896853342	5.67683449454814e-29	8.96408684337947e-28
IL22RA1	2.21114509803922	8.43931174168297	1.93233164673359	2.56590814767028e-17	8.12247794233454e-17
IL22RA2	0.194454901960784	1.39918571428571	2.84707995565158	7.69718451933257e-20	3.01828893974758e-19
IL23A	2.44930588235294	13.4620469667319	2.45845293340578	7.05993717527561e-24	4.2915899056009e-23
IL24	0.811321568627451	2.98898140900196	1.88130817626758	0.0133318428854464	0.0156857232692205
IL2RA	4.05849215686275	8.29751859099804	1.03173613126419	3.3895186157462e-05	4.79784974116056e-05
IL31RA	0.120972549019608	1.21428101761252	3.32735072434706	7.72131753100548e-14	1.88645508480103e-13
IL33	115.89807254902	26.9121146771037	-2.10652891030268	6.86833067896353e-25	4.82965273420243e-24
IL36A	0.0515803921568627	4.48847397260274	6.44325847733635	4.65143618764957e-11	9.52655339342489e-11
IL36B	0.116847058823529	1.35346457925636	3.53396380672709	1.75757225947734e-09	3.25947569714335e-09
IL36G	0.281158823529412	40.1228500978474	7.15689495688348	5.15149661103385e-26	4.3252708796995e-25
IL36RN	0.120929411764706	15.9334328767123	7.04174814909977	3.34604254882785e-26	2.91680771185109e-25
IL3RA	77.5250117647059	15.1533109589041	-2.3550287865291	1.02764207636442e-30	3.5303376670395e-29
IL4I1	7.57792941176471	22.1524583170254	1.54759120100628	4.36965911981799e-11	8.96713296498901e-11
IL6	139.556117647059	19.3900178082192	-2.847459334882	7.40487838101195e-12	1.60059659017039e-11
IL6R	51.1457058823529	17.4344759295499	-1.55267012034577	1.06049598315279e-25	8.41231273122551e-25
IL6ST	119.86782745098	32.2764604696673	-1.89289020879114	1.01691556475597e-30	3.5203530871206e-29
IL7R	129.259496078431	29.7683105675147	-2.11842102020517	1.33551613543688e-23	7.82586950717592e-23
ILF2	176.411633333333	435.358329745597	1.30325762532528	1.19615764246254e-27	1.34802373379689e-26
INA	0.0814313725490196	7.1075542074364	6.44762466720712	2.99655755881006e-21	1.35306099001654e-20
INAVA	5.75031568627451	25.2515704500978	2.13466004921563	3.41178591012409e-26	2.96794597761503e-25
INCENP	8.50174705882353	32.0329778864971	1.91372667968021	4.15629744139256e-27	4.24464234162186e-26
INHA	0.317970588235294	5.18181780821918	4.0264930616742	7.18682944302595e-21	3.13106531577859e-20
INHBE	0.0474901960784314	1.21222818003914	4.67388776257068	1.73342904459998e-24	1.14970173027533e-23
INMT	234.962484313725	8.4414614481409	-4.7987938240106	8.08314303772016e-32	1.57735813812225e-29
INO80B	0.4641	1.06859412915851	1.20320639352759	5.32340501256339e-09	9.59950631013956e-09
INPP5D	20.1802176470588	9.80764990215264	-1.04096234820472	1.98539357222968e-17	6.34734353542225e-17
INPP5K	52.4441980392157	24.0795017612524	-1.12297763363336	4.82665720759434e-28	6.02818676778272e-27
INTS13	14.8310098039216	49.7602356164384	1.74637648629942	8.16690157452072e-30	1.71746632644243e-28
INTS7	11.9690450980392	26.1609825831703	1.12810867092161	2.84134099943398e-24	1.81977916666784e-23
INTS8	8.43763137254902	20.0833017612524	1.25108650775978	2.36227068217401e-26	2.10237419116884e-25
IPPK	2.32377058823529	5.51926653620352	1.24800891053595	1.35437110000039e-17	4.37239699213421e-17
IQANK1	5.66619019607843	47.4810493150685	3.06690088405307	8.42402496925314e-30	1.75784793060103e-28
IQCB1	20.2473137254902	47.3876452054795	1.22678045829165	5.72503789077844e-20	2.27401402069431e-19
IQCD	6.67792549019608	2.61205459882583	-1.35421494310877	3.75138938275749e-11	7.72776562216171e-11
IQCN	9.43184509803922	1.70137964774951	-2.4708349232059	1.88929113152978e-23	1.08726852373331e-22
IQGAP2	16.5871039215686	5.98224011741683	-1.4713042921574	1.78873952313858e-23	1.03204330719806e-22
IQGAP3	1.53060980392157	22.203398630137	3.85860207322025	3.98222977469868e-31	2.04426175620558e-29
IQSEC1	42.5851647058824	16.809931702544	-1.34103706665283	1.07225955158483e-27	1.21959361465432e-26
IQSEC3	5.00116274509804	0.698418395303327	-2.8401000901757	3.47885892855102e-29	5.77725467125246e-28
IRAG1	13.2144	5.70649608610568	-1.21143384475819	9.75790932159246e-19	3.46870810297051e-18
IRAK1	71.7649450980392	176.105722504892	1.29509057949133	1.49484089596138e-24	9.99596183079475e-24
IRAK3	18.8282941176471	5.96014168297456	-1.65948376313345	2.63797326004302e-24	1.69839184472298e-23
IRF1	46.2949333333333	22.8791553816047	-1.01682051508704	1.40994513704911e-15	3.92488456054523e-15
IRF6	31.8177274509804	224.612229941292	2.81953378194567	1.41190449858975e-26	1.31101256089823e-25
IRF8	40.5868803921569	13.2954227005871	-1.6100838097511	2.57176372145674e-25	1.92575607339919e-24
IRS4	0.0917098039215686	3.99473268101761	5.44487918566382	0.025989672818212	0.0298626870398877
IRX2	46.978	20.4230217221135	-1.201788956279	1.10608893342892e-18	3.90821949495521e-18
IRX4	0.0156254901960784	11.6724136986301	9.54498575645972	2.04830342336933e-24	1.34439205245062e-23
ISG20L2	22.3685647058824	45.5992352250489	1.02753694033805	4.35056834253764e-24	2.72056615065311e-23
ISL1	0.066078431372549	1.14616771037182	4.11649490916103	2.54805543798227e-07	4.14573348616517e-07
ISL2	0.124947058823529	1.16344227005871	3.21901077928272	1.86917243707306e-21	8.58357043296714e-21
ISM2	0.0419058823529412	2.60649138943249	5.95881251368405	4.15675917087473e-26	3.54295489684216e-25
ISYNA1	25.0038450980392	60.7430011741683	1.28056822058201	3.49730289484852e-09	6.37551801017417e-09
ITGA1	28.8573274509804	7.29871898238748	-1.98322251435866	9.05363510644301e-28	1.05011277982893e-26
ITGA10	5.62835294117647	1.12673679060665	-2.32056226293078	6.58020821788441e-28	8.01076565821979e-27
ITGA11	2.68314509803922	11.7033947162427	2.12493008297915	4.27272092898189e-13	9.96820550582072e-13
ITGA2	23.1349352941176	63.6097864970646	1.45917568034983	2.03868376392231e-14	5.19227872037636e-14
ITGA6	58.551831372549	195.828008806262	1.7418009240067	9.69114944449491e-16	2.73324020576824e-15
ITGA7	8.99475882352941	4.3531747553816	-1.04701666166633	3.68475357797165e-15	9.92971218686532e-15
ITGA8	37.8671921568627	3.60141311154599	-3.39431344664351	3.73743739099763e-31	1.97880350973303e-29
ITGA9	21.9081215686275	5.00235264187867	-2.13078712174622	8.27721093478587e-28	9.70900302611156e-27
ITGAL	29.7770078431373	8.11868121330724	-1.87488148901863	1.03043549252886e-27	1.17698050631406e-26
ITGAM	43.7644431372549	13.4891090019569	-1.69796415671138	1.29937565968968e-23	7.63397336008284e-23
ITGAV	47.9897764705882	97.6721587084149	1.02522028968954	3.97008793106141e-13	9.29106554988041e-13
ITGAX	45.1841196078431	17.7835884540117	-1.34526934555297	1.02929743602286e-20	4.41160805442898e-20
ITGB2	149.616809803922	59.2625318982387	-1.33608010494656	5.89074860911479e-22	2.88051419672795e-21
ITGB4	38.4240607843137	296.935645988258	2.95006839269067	2.52800412577444e-26	2.23807106243152e-25
ITGB8	4.03791764705882	22.4940272015656	2.47785858362659	1.5038123475504e-21	6.99378935731242e-21
ITGBL1	12.495162745098	6.16131291585127	-1.0200599790701	1.6560684243662e-08	2.90408881638759e-08
ITIH5	19.9594490196078	3.36379628180039	-2.5689096547751	1.16727903332795e-28	1.67654260253472e-27
ITK	5.98749607843137	2.74864422700587	-1.12323262340936	2.03867761739554e-14	5.19227872037636e-14
ITLN1	215.949949019608	0.986516634050881	-7.77413788361171	7.80283690537273e-28	9.21663176373029e-27
ITLN2	47.3184450980392	1.98658786692759	-4.57403815649545	3.33444557402852e-30	8.57492375142077e-29
ITM2A	108.643741176471	22.0314729941292	-2.3019672051509	2.06349724196183e-29	3.64650212876003e-28
ITPKA	0.502058823529412	5.9766771037182	3.57341528974562	3.48156230955863e-27	3.59913217203115e-26
ITPR1	7.89059215686274	2.49159823874755	-1.66306211496914	4.92423186826833e-28	6.13871906280534e-27
ITPRIP	41.3217980392157	20.220131702544	-1.03111063751732	3.55602817600636e-16	1.03447395829049e-15
IVL	0.796662745098039	72.6660363992172	6.51116829507996	2.1100981969715e-21	9.6407566014593e-21
IZUMO4	1.83170784313725	3.90483091976517	1.09207066828525	4.58275824468394e-05	6.42690738347587e-05
JADE1	17.4571784313726	6.23904285714286	-1.48442377319462	5.74711250719023e-27	5.7052769087923e-26
JAG1	25.9621882352941	132.261244227006	2.34890648687209	6.66276853198962e-22	3.2369211209209e-21
JAG2	15.0473862745098	45.2918906066536	1.58973984951248	1.87544074127098e-15	5.16319850079517e-15
JAKMIP3	0.157490196078431	1.5926747553816	3.33811775278769	8.44169472054408e-08	1.41861879887396e-07
JAM2	35.5891392156863	4.14199530332681	-3.10303921644052	8.52691440062911e-32	1.57735813812225e-29
JAM3	16.4867450980392	5.94095283757339	-1.47254036144819	8.59457272729792e-22	4.11910991804222e-21
JAML	30.3729039215686	5.39824755381605	-2.49222180685779	1.48314576870432e-30	4.63517384798079e-29
JARID2	12.6519392156863	32.0946260273973	1.34297322075913	3.27475306220233e-22	1.64358517073582e-21
JCAD	72.5857196078431	9.62245518590998	-2.91520879056033	4.71551697835022e-31	2.16544880016008e-29
JDP2	40.2521392156863	13.2074673189824	-1.60771161781731	7.68832221897588e-25	5.37267278873672e-24
JHY	5.07449411764706	2.15379569471624	-1.23638260063203	4.85268976769117e-22	2.39548362831753e-21
JMJD7-PLA2G4B	1.10324509803922	2.53291389432485	1.19904469676687	6.56498148957221e-06	9.74212779873744e-06
JPH2	3.50763333333333	0.932379452054795	-1.91150882953642	2.63794066045073e-24	1.69839184472298e-23
JPH3	0.131149019607843	1.52585479452055	3.54033874896248	0.0007918395161555	0.00102253709302873
JPH4	3.84623333333333	0.829560273972603	-2.21302757396346	3.20563012554793e-29	5.38969020236894e-28
JPT1	46.9903921568627	158.533755772994	1.75435234580064	8.25174406330879e-30	1.72991920184366e-28
JPT2	48.2177450980392	114.451160273973	1.24709599858448	2.47950958391738e-26	2.1980209384418e-25
JSRP1	1.83932156862745	5.26304853228963	1.51672497024995	4.3077646934045e-06	6.46212568062824e-06
JUN	405.900349019608	192.365817221135	-1.07727312088437	1.07157704197169e-14	2.79023368248019e-14
JUNB	691.497468627451	335.288204500978	-1.0443222403407	1.83169562082637e-10	3.61018101627591e-10
JUND	550.659643137255	176.754688649706	-1.63941239489914	2.81509878063733e-24	1.80468417081598e-23
JUP	162.766984313725	729.683035812133	2.16446182061305	7.09194471190588e-26	5.78889634555268e-25
KANK2	111.960392156863	19.7768223091977	-2.50110590410591	1.53303541668017e-31	1.57735813812225e-29
KANK3	22.9632117647059	2.07055812133072	-3.47123283424517	1.58274994600797e-31	1.57735813812225e-29
KAT2A	20.4461352941176	68.398656555773	1.74213981654825	8.8416893910193e-26	7.10968722264155e-25
KAT2B	32.0000058823529	9.98086947162427	-1.68083476549425	6.1127586576309e-30	1.35070956852168e-28
KBTBD11	8.5757568627451	2.53004657534247	-1.76110005994915	1.43847886995686e-22	7.52165113217954e-22
KBTBD8	4.35382941176471	2.08556497064579	-1.06184662557713	8.46833458312188e-19	3.02544179077672e-18
KCMF1	21.6818862745098	44.4765266144814	1.03655385215749	6.56764365503238e-26	5.40669249918245e-25
KCNA3	15.9472392156863	2.41826555772994	-2.72126210089108	9.93726175299375e-30	2.01450742035796e-28
KCNAB1	4.16263529411765	1.11090391389432	-1.90576312527005	1.24462491199608e-27	1.39916625669465e-26
KCNAB2	14.8732509803922	5.93239080234834	-1.32603447964875	9.72100637753336e-25	6.7063519214654e-24
KCND2	0.407654901960784	1.99231722113503	2.28902710645108	7.05309727407081e-16	2.00725293054613e-15
KCNG1	0.167225490196078	6.34907573385519	5.24667990754102	7.94517133573435e-25	5.54641976234485e-24
KCNG3	0.531227450980392	1.55248649706458	1.54717911603724	4.58701973508756e-06	6.86730466216646e-06
KCNH8	0.238513725490196	1.48626555772994	2.63954771676215	9.19166733392755e-09	1.63564914558265e-08
KCNJ14	0.550917647058824	1.79327201565558	1.702685761236	9.01649712667194e-21	3.88795042182044e-20
KCNJ15	39.1605941176471	12.4625011741683	-1.65180901213769	5.37716221942917e-25	3.82291032777847e-24
KCNJ5	14.5128549019608	3.88279060665362	-1.90216553566889	2.41564191561547e-23	1.37378651302182e-22
KCNJ8	31.8766941176471	9.2399747553816	-1.78654120226891	6.27723033316959e-27	6.18607447223974e-26
KCNK1	15.0412019607843	43.8386346379648	1.54328300686416	1.9001867289344e-14	4.84685830858555e-14
KCNK17	7.69683529411765	1.7770060665362	-2.11481676855507	4.34243369822681e-26	3.68724511696605e-25
KCNK2	0.210652941176471	2.89714481409002	3.78169183533865	4.46072863118324e-09	8.08162872377951e-09
KCNK3	39.8174549019608	3.4971927592955	-3.50913178593078	2.30046202182485e-30	6.48416743017695e-29
KCNK5	19.0921882352941	8.9982831702544	-1.0852607920718	5.34893310469381e-18	1.78443157515372e-17
KCNK7	1.23082745098039	3.92464540117417	1.67293378440272	0.000449941686232686	0.000591092994631458
KCNMB1	4.31521176470588	2.0675133072407	-1.06153474484151	2.88091144517262e-15	7.83073659470475e-15
KCNMB3	0.337723529411765	1.44744305283757	2.09959198753599	9.37007732757068e-21	4.03526041465811e-20
KCNN1	0.163447058823529	1.09647788649706	2.7459813947524	3.04239871919437e-10	5.9297567645219e-10
KCNN3	4.61336274509804	1.98614677103718	-1.21584649665897	7.96905708128126e-16	2.25698006407339e-15
KCNN4	6.89302352941176	18.8926387475538	1.45461537289328	0.00109566083640694	0.00140040868619995
KCNQ1	39.8506196078431	11.1159645792564	-1.84196901324278	8.61376980557806e-28	1.0060098852561e-26
KCNQ5	0.380007843137255	3.05560097847358	3.00735505822002	1.29222734713275e-17	4.17678924355805e-17
KCNT2	5.54493333333333	0.645595499021526	-3.1024676894393	5.62637392890142e-30	1.27026211394813e-28
KCP	0.41488431372549	2.27340489236791	2.45407363356649	1.18088637965388e-17	3.82788643738464e-17
KCTD1	3.79762941176471	24.3329890410959	2.6797425170641	3.38512965836873e-25	2.48925030052485e-24
KCTD12	156.71261372549	40.890581409002	-1.93828082503438	4.71700279746136e-30	1.10562942306468e-28
KCTD13	6.0661137254902	12.2354058708415	1.01221750855332	2.30160081764713e-17	7.31839675908005e-17
KCTD14	3.86307450980392	1.4577831702544	-1.40597335402537	3.25591924422209e-21	1.46576077746724e-20
KCTD15	13.4630156862745	33.2033549902153	1.30232741749556	1.76901193443421e-15	4.87915343670842e-15
KDELR3	23.7981294117647	58.6987864970646	1.30248249943637	8.4123326831698e-15	2.20619470775982e-14
KDF1	19.8279254901961	42.4992876712329	1.09990491796161	1.69883521539972e-21	7.85209662550894e-21
KDM1A	35.6403764705882	75.1218794520548	1.07572058162287	1.03800179783381e-24	7.11735006224188e-24
KDM3A	13.5386568627451	28.0918749510763	1.05306829850462	2.88309303336962e-16	8.42524654621715e-16
KDM5B	7.87363137254902	19.7050587084149	1.32346497265142	7.76086630719542e-25	5.42056161476696e-24
KDM6B	60.9908882352941	28.5332324853229	-1.09595052977061	9.27149923166333e-11	1.8618847408402e-10
KDR	64.4214921568627	11.2734906066536	-2.51460779159549	7.21384459746068e-30	1.56331187275053e-28
KEAP1	57.8512882352941	121.381662622309	1.06912949633853	2.5263954288093e-17	8.00114114106365e-17
KEL	0.673360784313725	2.28451722113503	1.76243770992539	0.0198736441332313	0.0230708790159534
KHDC1	0.946145098039216	3.73639256360078	1.98151268645133	1.29567583470882e-20	5.471667014202e-20
KHDC4	12.9708	37.7138180039139	1.53982574741557	4.6375928490348e-21	2.05690345120955e-20
KHDRBS2	8.92750392156863	0.58573228962818	-3.92994352942777	6.51744916202391e-31	2.65036388965316e-29
KIAA0040	91.8497607843137	29.9744771037182	-1.61554137750072	3.8797375184004e-27	3.9863269585939e-26
KIAA0513	15.6992960784314	7.35301037181996	-1.09429294828602	7.17476618279384e-20	2.81916525709836e-19
KIAA0930	34.8385529411765	69.8879422700587	1.00435886844729	1.48503179321578e-16	4.44160705365668e-16
KIAA1522	57.8265882352941	135.475831506849	1.22823061110947	1.09717481647323e-19	4.22623600490872e-19
KIAA1549	3.54814509803922	8.09339334637965	1.18967970498345	3.32324627953958e-05	4.70799179109499e-05
KIAA1549L	0.22528431372549	5.96863542074364	4.72758236396822	7.96347379339066e-20	3.11818038528327e-19
KIF11	2.8372568627451	32.9441440313112	3.53745337072794	2.29584756764746e-31	1.62727026226264e-29
KIF13B	17.8089411764706	6.15556829745597	-1.53263778294377	1.9711495507596e-25	1.50864456263069e-24
KIF14	0.420233333333333	9.04473228962818	4.42781529419784	2.1089242511271e-31	1.59958350081275e-29
KIF15	1.01144901960784	9.69838806262231	3.26132137649387	7.57689418088021e-31	2.94800139297014e-29
KIF17	6.36490588235294	1.46720489236791	-2.11706882650792	5.97323877940632e-29	9.35553326691006e-28
KIF18A	2.01588431372549	10.7978203522505	2.42125536552315	1.4700599360009e-29	2.76040044449905e-28
KIF18B	0.823035294117647	22.6517863013699	4.78252671540409	1.81744819006392e-31	1.57735813812225e-29
KIF19	5.03810784313726	1.12613600782779	-2.16150092615357	1.32564242334446e-14	3.42800379542872e-14
KIF1A	0.0902764705882353	7.80378649706458	6.43368048110652	3.03356537188157e-10	5.91345070912348e-10
KIF1C	118.481558823529	44.376846183953	-1.41678348147302	2.18329339514719e-28	2.97143589998813e-27
KIF20A	2.55177647058824	32.1000774951076	3.65300291709179	2.66337523196571e-31	1.65706124455157e-29
KIF20B	3.16632549019608	9.88445694716243	1.64235213787924	1.2961257165354e-25	1.01502281316383e-24
KIF21A	7.42630392156863	16.4797874755382	1.14998137372389	5.24401472175285e-11	1.07061005229677e-10
KIF22	10.5558529411765	42.2411655577299	2.00060648641932	5.13094023670605e-31	2.28623181966232e-29
KIF23	1.68561764705882	22.3024046966732	3.72585004492211	1.33484893947084e-31	1.57735813812225e-29
KIF24	2.05732156862745	5.2684843444227	1.35662067089148	1.16885362716838e-13	2.8215077454676e-13
KIF26B	1.93543137254902	8.34576594911937	2.10838930907846	5.11288218936219e-20	2.03805794031824e-19
KIF2C	1.95069803921569	38.0476904109589	4.28574650469596	9.2878857430752e-32	1.57735813812225e-29
KIF3C	5.56273921568627	18.9735502935421	1.77012228033535	2.24594472098338e-22	1.1503224460545e-21
KIF4A	1.35912352941176	27.2278833659491	4.32433634257012	1.05574102744595e-31	1.57735813812225e-29
KIF7	2.19688039215686	7.41675322896282	1.75533144307568	6.50407431156049e-15	1.72010967420274e-14
KIF9	4.63828823529412	2.25552270058708	-1.04013066953455	6.54659679512354e-22	3.18506678670137e-21
KIFC1	4.67580196078431	54.6775641878669	3.54766324196883	2.4728418610968e-31	1.62857746178868e-29
KIFC2	4.20129411764706	17.093914481409	2.02457711748417	2.00677900102688e-18	6.90105931064864e-18
KIRREL2	0.0817764705882353	1.2110915851272	3.88847835980738	1.56438359723823e-12	3.52012382438556e-12
KISS1R	0.0754313725490196	1.1338168297456	3.90987910132763	1.8487730378548e-23	1.06576792417069e-22
KL	11.4550784313725	1.09251506849315	-3.39026225329476	1.80923317883353e-30	5.41606588634845e-29
KLC2	12.3369058823529	25.8150700587084	1.06523290398402	1.40897769199347e-18	4.93069150326694e-18
KLC3	0.983486274509804	11.0248232876712	3.48670680292401	1.10668977102236e-26	1.04339515353163e-25
KLF15	21.938631372549	4.86763698630137	-2.17218004161609	2.54175414483888e-24	1.64036060992832e-23
KLF2	109.227658823529	12.8298557729941	-3.08976136678861	2.55278297095643e-31	1.6490489421475e-29
KLF4	160.534443137255	70.9850859099804	-1.17729501619494	3.8320987135638e-16	1.11238797531337e-15
KLF5	91.968768627451	258.352350880626	1.4901240822744	7.76522511138775e-13	1.78023950125397e-12
KLF6	306.728496078431	75.6759870841487	-2.01905471074445	2.50738431487289e-29	4.32892527303055e-28
KLF9	112.081076470588	25.7904283757339	-2.1196350757367	3.91088756768328e-28	4.98121632559358e-27
KLHDC1	4.6614862745098	1.77850332681018	-1.39012634598048	1.27529472843053e-24	8.6176025220108e-24
KLHDC7A	4.37389019607843	1.43247573385519	-1.61040630290724	4.80153108820186e-23	2.64270163969887e-22
KLHDC7B	1.80654901960784	17.5666138943249	3.28152782004274	2.98097013662847e-10	5.81590719864465e-10
KLHDC8A	0.410388235294118	2.09213953033268	2.3499177934133	1.22013650492579e-06	1.89585256680896e-06
KLHL13	1.85011176470588	11.8588923679061	2.68028493578627	7.04169228022755e-17	2.16018830891507e-16
KLHL17	3.7134137254902	9.28275146771037	1.32180643263593	5.3590779348181e-15	1.42371088407439e-14
KLHL31	0.595101960784314	1.36055636007828	1.19298794402323	1.2085721247254e-09	2.26246980808619e-09
KLHL6	11.4137411764706	5.46354266144814	-1.06286312359632	5.35950250944609e-16	1.53921811061544e-15
KLK12	0.357590196078431	9.33197906066536	4.70580398184357	0.00047229921721096	0.00061901870998594
KLK13	2.04642941176471	20.4179246575342	3.31865542423277	0.00368548174521349	0.00452630665351836
KLK6	0.105958823529412	13.7102929549902	7.01561185750662	1.90957954703691e-19	7.19744094487586e-19
KLK8	0.0955666666666667	4.78074109589041	5.64458296875315	6.66941720008955e-15	1.76314473503836e-14
KLRB1	14.0331745098039	4.8524553816047	-1.53205455213404	2.81067818668996e-21	1.27040590348366e-20
KLRF1	8.3824431372549	1.89709784735812	-2.14357670033922	5.32185648838581e-21	2.34805177940186e-20
KLRG1	3.65578431372549	1.4290457925636	-1.35512880875587	4.23322854901545e-20	1.69844929094376e-19
KMO	4.67418431372549	1.10059491193738	-2.08643105979132	5.74090144093552e-26	4.77265457845261e-25
KMT5A	19.1290725490196	41.1893164383562	1.10650325602968	7.12567578985751e-21	3.10635288469055e-20
KMT5C	4.3628431372549	11.0920363992172	1.34618374704868	1.48459714172695e-20	6.23050855158705e-20
KNDC1	8.20339803921569	1.51622309197652	-2.43573958910921	1.54108336799219e-26	1.42118623984034e-25
KNL1	0.744123529411765	7.68809549902153	3.36901221369608	6.89216981635737e-31	2.77764730419823e-29
KNOP1	3.29670588235294	8.60616497064579	1.38434531359427	7.51217916830955e-26	6.10976639121097e-25
KNSTRN	6.6608568627451	28.744997260274	2.10953120841701	1.3399980981218e-29	2.54807243982288e-28
KNTC1	2.43563137254902	13.6464602739726	2.48615907594439	4.20788296218048e-30	1.01266716350087e-28
KPNA2	14.4964215686275	90.2327686888454	2.63795463793488	5.94717917197521e-31	2.53289798109897e-29
KPRP	0.0166176470588235	2.23139295499022	7.06908466748781	1.55494417505306e-17	4.99840507318842e-17
KPTN	5.34321568627451	11.4218536203523	1.09601664077805	9.5909740731282e-18	3.13453742341573e-17
KREMEN1	19.479737254902	62.3249755381605	1.67783619317271	6.32162862050067e-19	2.2814303128944e-18
