conMean	treatMean	logFC	pValue	fdr
LDLR	183.49698627451	62.2813225048924	-1.55888488408697	4.92561188826526e-21	2.18106546748013e-20
LDLRAD1	26.0136980392157	3.11194168297456	-3.06338457367207	5.10532029059528e-18	1.70611210998334e-17
LEPR	21.6514392156863	3.33854148727984	-2.69717305355421	1.92634195452843e-30	5.61720500994122e-29
LGALS2	19.7917764705882	8.36124716242661	-1.24311105598718	8.45656504972203e-18	2.77723387828502e-17
LGALS3	687.480150980392	329.285802935421	-1.06197774855616	3.01040549612834e-22	1.51541702472889e-21
LGALS4	4.45010196078431	1.80223111545988	-1.304054359403	1.12738618022548e-21	5.33153435985929e-21
LGI3	58.8358274509804	6.581285518591	-3.16025361907862	1.78714555133197e-29	3.22149308634243e-28
LGI4	5.36149411764706	1.4674481409002	-1.86932558073262	2.00307062454567e-27	2.16871180993994e-26
LHFPL3	6.52872745098039	0.838836203522505	-2.96034078230948	5.98754260750282e-26	4.96241944406971e-25
LHFPL6	68.8771843137255	16.8820755381605	-2.02853388219415	8.77854655845785e-31	3.23705973288904e-29
LHX6	5.26136862745098	2.49717358121331	-1.07514202517512	9.29408287661662e-09	1.65322019653756e-08
LIF	51.296931372549	17.5604164383562	-1.54654546690684	0.000921125368371116	0.00118315227841104
LIFR	49.9204078431373	11.2265477495108	-2.15271536485277	2.9513652462403e-26	2.58910865428787e-25
LILRA1	4.81096862745098	1.02212837573386	-2.23475098648453	6.72279399924753e-27	6.58673115994078e-26
LILRA2	7.4341	1.47186203522505	-2.3365156478606	2.10626586303862e-29	3.70755423494474e-28
LILRA5	31.4671647058824	5.89442426614481	-2.41642438201764	4.53665283716786e-29	7.30032680740549e-28
LILRA6	17.3611352941176	4.48039745596869	-1.95416266828702	1.96476016607392e-26	1.77551720228675e-25
LILRB1	14.837837254902	6.40687925636008	-1.21158711487774	3.45465163716266e-19	1.27609443921568e-18
LILRB2	24.2930823529412	9.63391702544031	-1.33435114999187	3.28906931062839e-20	1.3339058204504e-19
LILRB3	24.073568627451	7.13032622309198	-1.75541003173095	1.70965009484365e-27	1.8735378190328e-26
LILRB5	7.48262941176471	2.35310430528376	-1.66898005343982	5.64062758552026e-19	2.04112077762663e-18
LIMCH1	131.586521568627	13.0946078277886	-3.32896696314927	2.66336295110922e-31	1.65706124455157e-29
LIMD1	15.4294725490196	5.39646125244618	-1.51560317440647	6.28503173974739e-29	9.75335787567006e-28
LIMS2	41.1873294117647	5.2357011741683	-2.97574592140382	1.21276122743095e-31	1.57735813812225e-29
LIN7A	10.7105607843137	3.37782778864971	-1.66486633640154	9.70286279192653e-23	5.16147953324665e-22
LIPA	190.281974509804	84.7341774951076	-1.16712299848587	4.60402528502664e-20	1.84338509410275e-19
LIPH	46.2605019607843	18.3640575342466	-1.3328960632647	3.57801274978468e-20	1.44630988427674e-19
LMCD1	40.4882666666667	12.5221493150685	-1.69302167222962	2.44100929367829e-27	2.61141572693745e-26
LMO2	48.0916039215686	13.8807146771037	-1.79270319294718	4.55687015285403e-26	3.85961756171156e-25
LMO3	37.5666254901961	5.41500332681018	-2.79441739905737	5.39497157985405e-29	8.5893291626898e-28
LMO7	122.931668627451	17.6789409001957	-2.79775286432269	6.07385657776966e-31	2.56259805176463e-29
LMOD1	44.4658764705882	7.11478767123288	-2.64380601528944	7.59676086287118e-30	1.62028228135267e-28
LONRF3	12.0681529411765	1.54760684931507	-2.96309396114103	4.16437109604587e-30	1.00398525299492e-28
LPCAT1	378.851949019608	93.7717230919765	-2.01440932186141	4.23742726688853e-28	5.34668275983757e-27
LPIN2	47.9271784313725	18.6359718199609	-1.362753954105	5.37716221942917e-25	3.82291032777847e-24
LPL	182.853596078431	13.3283054794521	-3.77812372232379	2.69175227970614e-31	1.66703429028957e-29
LPXN	69.4904078431372	25.6848980430528	-1.43589350128773	1.55365326088205e-25	1.20274499284223e-24
LRCH2	6.91963137254902	2.45635009784736	-1.49417898432743	1.6934756605325e-23	9.78757305406988e-23
LRMDA	7.00120392156863	2.70491956947162	-1.37201733181602	4.01014423951534e-28	5.10282350402419e-27
LRP1	140.193980392157	68.5274540117417	-1.03267041174725	7.50437307702706e-15	1.97459639276832e-14
LRP2	7.36739411764706	1.55292446183953	-2.24616676633616	7.71008127852785e-27	7.47279631654599e-26
LRP2BP	5.55006078431373	0.88552759295499	-2.6478944049283	3.1122959242996e-30	8.19085911773273e-29
LRRC10B	15.3534921568627	3.06684148727984	-2.32374132785098	9.09830527849065e-15	2.37964910951304e-14
LRRC25	32.8824745098039	11.2592115459883	-1.54621306776908	1.6820162849699e-26	1.53958656700872e-25
LRRC32	150.500178431373	20.3318457925636	-2.8879520985361	3.91271122461533e-30	9.53529137969884e-29
LRRC36	17.887668627451	0.871026614481409	-4.36010475562855	7.18842814574219e-31	2.83779919761105e-29
LRRC43	4.66189019607843	1.67075753424658	-1.48041264431598	2.59644063057462e-06	3.94758389114729e-06
LRRC46	23.9827843137255	3.75001878669276	-2.67702943180947	3.66460467573379e-12	8.07373167870135e-12
LRRC4B	4.92064901960784	2.27967573385519	-1.11001998865327	3.66944740200901e-20	1.48193865912425e-19
LRRC6	6.2957568627451	2.33811076320939	-1.42903654994424	2.31850096643496e-16	6.81667898994849e-16
LRRC71	6.36911960784314	0.800314677103718	-2.99245469266983	2.56771508372272e-18	8.75643378260683e-18
LRRC75A	4.57713725490196	2.1977518590998	-1.05841704922164	2.1796923603119e-17	6.94384770093699e-17
LRRFIP1	66.6474509803922	30.1445225048924	-1.14465382160977	3.83083923727543e-26	3.29218081110475e-25
LRRK2	100.185025490196	9.25435753424657	-3.4363902396178	1.04944740084036e-30	3.57792660574386e-29
LRRN3	12.3619745098039	0.971553816046967	-3.66947147372143	5.12508078160377e-30	1.18279855781936e-28
LRRN4	45.2084254901961	2.43326457925636	-4.2156265683284	2.83816386274394e-31	1.70302445826249e-29
LRRN4CL	5.61303921568627	1.69566457925636	-1.72693132128952	3.85939121532424e-20	1.55446422428677e-19
LSAMP	12.8291882352941	5.88856086105675	-1.12344289324689	6.07040933507139e-20	2.40412427200935e-19
LST1	62.2626176470588	15.1961360078278	-2.03466170239259	1.78719970496295e-29	3.22149308634243e-28
LTA4H	145.160288235294	46.3003712328767	-1.64855116053364	1.45241675915747e-30	4.56025085241512e-29
LTBP2	192.158270588235	61.1137	-1.65272733834584	4.17652716766981e-22	2.07535124367722e-21
LTBP4	199.816862745098	56.1777739726027	-1.83060697439439	6.52869894403191e-24	3.99564662027991e-23
LTC4S	12.1349784313725	3.07001135029354	-1.98285564967662	6.43761828440258e-30	1.40638000740646e-28
LTK	8.17208039215686	3.06227729941292	-1.41609846693664	4.39715648393406e-15	1.17696292009504e-14
LY86	67.0500490196078	15.2646925636008	-2.13503985342958	3.27194094635667e-29	5.47391260430748e-28
LYL1	12.0433294117647	4.15095694716243	-1.53671841046918	5.4423610957801e-28	6.73485950083658e-27
LYSMD3	29.0651058823529	13.7238884540117	-1.0825988592093	4.8018902812404e-25	3.43927430700407e-24
LYVE1	70.1631450980392	4.7712084148728	-3.87828680646061	2.2476135284467e-31	1.62727026226264e-29
LYZ	1488.50522156863	370.829200195695	-2.00503752680124	2.4156500865964e-23	1.37378651302182e-22
MAB21L4	36.3203274509804	11.3175808219178	-1.68221160020635	8.91177962942551e-20	3.4693753395869e-19
MACC1	12.2891901960784	6.1189084148728	-1.00604364072238	3.32437423351989e-16	9.68127189964453e-16
MACF1	49.4519176470588	18.9131203522505	-1.38663906315424	3.2299827281348e-23	1.80571415372869e-22
MACROD2	15.0550803921569	2.60300430528376	-2.53200080885874	1.83237541184176e-27	1.99668685538262e-26
MAFF	50.5622098039216	19.2424287671233	-1.39376861072989	1.5525494517391e-11	3.29626830443931e-11
MAGI1	15.4785352941176	4.42518082191781	-1.80646064533524	2.65679355293447e-28	3.50629225397539e-27
MAGI3	29.9851745098039	8.49106105675147	-1.82023261745849	8.35387283792523e-29	1.25178287663517e-27
MAK	3.46849803921569	1.00590195694716	-1.78582137332802	2.84902121983744e-17	8.98916463870654e-17
MAL	33.5387882352941	13.5888005870841	-1.30341244239597	4.21357011798026e-22	2.09298786471124e-21
MALL	31.3414666666667	13.815956555773	-1.18173724283467	6.74658534034637e-19	2.4289506314671e-18
MAMDC2	58.7357529411765	4.55016203522505	-3.69024912422531	1.20276783631648e-30	3.95098991681479e-29
MAN1A1	74.5446019607843	30.1779244618395	-1.30461030015485	1.36154320871955e-24	9.15904078770436e-24
MAN1C1	10.1397411764706	4.59090547945206	-1.14317019275131	1.71367825986075e-21	7.91259981076163e-21
MAOA	137.713323529412	60.689386888454	-1.18215199346448	1.85204523466327e-18	6.39173382238978e-18
MAOB	70.2046529411765	17.0712115459883	-2.04000120069473	5.28150328090779e-28	6.55382130473677e-27
MAP1LC3C	15.1309803921569	1.20210508806262	-3.65387054101006	8.27388797113152e-31	3.15102286178812e-29
MAP3K3	42.5289509803922	16.4424653620352	-1.37101863879889	1.61263969824589e-29	2.97029311951129e-28
MAP3K8	46.185362745098	16.401357925636	-1.49362043369618	2.84476781391881e-23	1.60030042732158e-22
MAP6	9.71424509803922	2.72614442270059	-1.83323989346143	1.69348431329881e-23	9.78757305406988e-23
MAPK4	5.58358431372549	1.60600078277886	-1.79771894385347	3.35644172925413e-24	2.1334896321403e-23
MAPRE2	46.8950137254902	17.3533203522505	-1.43422279953706	2.18329339514719e-28	2.97143589998813e-27
MARCO	653.25891372549	44.1045502935421	-3.88865549296269	7.98604581549757e-31	3.05437973243719e-29
MASP1	4.92626470588235	0.992555772994129	-2.31127407455347	1.33420596655575e-27	1.49119103667373e-26
MATK	8.3396	3.9424481409002	-1.08088641012389	5.78959214147055e-18	1.92572760537063e-17
MATN3	20.1571549019608	6.22514266144814	-1.69511321796061	2.57527762033171e-20	1.0551994886828e-19
MBIP	80.3713960784314	26.0919109589041	-1.6230795319117	1.59614313352272e-29	2.95199019803976e-28
MBNL2	67.6014862745098	32.9193665362035	-1.03811839129559	2.77949167091752e-22	1.40651863002464e-21
MCAM	98.2311882352941	41.4954549902153	-1.24322782420719	2.1250756984608e-13	5.0538395287862e-13
MCEMP1	175.229298039216	4.54222974559687	-5.26969952174359	1.32069052756258e-31	1.57735813812225e-29
MCTP1	6.08741764705882	3.00921585127202	-1.01644275498711	7.93037215776069e-20	3.10611994493551e-19
MDH1B	4.91169803921569	1.73197416829746	-1.50380445659612	6.65184799016374e-07	1.05221557955713e-06
MEDAG	23.6608901960784	11.5456812133072	-1.03515105646672	0.0276572344512419	0.0317166671473895
MEF2C	15.2879	4.21526516634051	-1.85869495300978	1.27860573377595e-28	1.82478393358447e-27
MEFV	4.26916078431373	1.18455362035225	-1.84960899259846	1.13267739034555e-23	6.69840613456988e-23
MEOX2	18.0869274509804	4.02825283757339	-2.16672120479573	1.87978251976763e-22	9.70143111597201e-22
METTL7A	193.532429411765	54.9169976516634	-1.81725067327258	9.51578860359974e-28	1.09712145921448e-26
MFAP4	1035.17951764706	91.2775508806262	-3.50347708454778	2.3701072909794e-31	1.62727026226264e-29
MFNG	51.8686921568627	11.8396291585127	-2.1312400998213	8.68675147637718e-31	3.22198069834927e-29
MFSD2A	102.869729411765	24.4468504892368	-2.07309799675019	6.88746314457452e-29	1.06029235934892e-27
MFSD4A	9.98257254901961	4.19332602739726	-1.25131664896897	1.53592917278831e-20	6.43993160304813e-20
MGAT3	34.6500882352941	9.60536242661448	-1.85094707078092	1.04303644485242e-23	6.21174902600464e-23
MGAT4A	24.2782176470588	9.80852426614481	-1.30755451362143	1.18336456489966e-24	8.04869635231397e-24
MGLL	92.5117156862745	19.2337729941292	-2.26599428334835	8.59594824692355e-31	3.20590876468826e-29
MGP	359.682439215686	71.4710115459883	-2.33129361212657	3.04586507268872e-29	5.17912145420282e-28
MICAL2	25.2582392156863	11.090333072407	-1.18745137635905	1.04701856535004e-20	4.48329168620457e-20
MID1IP1	89.6539098039216	41.884275146771	-1.09795779403154	1.50416437952267e-22	7.83174827918842e-22
MISP	54.2847431372549	25.5076136986301	-1.08961884444499	9.89107197510275e-17	3.00088455586207e-16
MITF	15.262062745098	3.97801056751468	-1.93983094911069	9.34970005904624e-31	3.33063740415734e-29
MLC1	3.89596470588235	1.7953626223092	-1.11770534291345	3.92485208076097e-20	1.57895740506839e-19
MLPH	83.1029156862745	12.5110571428571	-2.73169539759165	8.25174406330879e-30	1.72991920184366e-28
MME	29.9827509803922	14.6291733855186	-1.03528450667711	3.66336929077148e-17	1.14754684545064e-16
MMP19	75.1574784313726	13.6686264187867	-2.45904839288237	2.17018704699328e-24	1.41271433565363e-23
MMP24	15.4707549019608	2.14806536203523	-2.84843379751259	3.91268522077107e-30	9.53529137969884e-29
MMP25	5.91971568627451	2.41095929549902	-1.29592059340476	3.47017659856049e-12	7.65662581242104e-12
MMP28	60.2819470588235	13.7313154598826	-2.13425617331169	1.45335557918309e-25	1.12963463871911e-24
MMRN1	31.4025431372549	3.02385714285714	-3.37641951207758	5.28714428284828e-30	1.20987058678126e-28
MMRN2	65.8073274509804	11.6254180039139	-2.50096564198005	3.48983987428964e-30	8.88987323448763e-29
MNDA	89.7968176470588	19.1310082191781	-2.23075141065286	5.61933600185177e-29	8.91500062996483e-28
MOCS1	22.6590960784314	7.72272504892368	-1.55290839666346	1.56852773242561e-25	1.2128690100503e-24
MORN5	19.861637254902	2.28626908023483	-3.11891743822957	8.09746923307519e-16	2.29142595086456e-15
MPDZ	13.5900666666667	5.68539295499022	-1.25722056148425	8.97816392564423e-21	3.87265786454066e-20
MPEG1	72.4690960784314	24.0330029354207	-1.59234897423152	1.55994232614348e-23	9.05063054273186e-23
MPIG6B	2.73694901960784	0.850552641878669	-1.68609612811698	1.93555882592169e-21	8.87936789288778e-21
MPP1	30.9910921568627	14.2537426614481	-1.12051281467747	1.17494621487644e-23	6.93009002107687e-23
MPRIP	45.9958039215686	20.4163825831703	-1.17177498465722	5.22723318630372e-25	3.72416228223148e-24
MRAS	25.1486039215686	9.65181291585127	-1.38160645697337	1.35947870793691e-25	1.05971836234736e-24
MRC1	289.103866666667	23.582304109589	-3.61581131563284	3.3980440922674e-31	1.88794211068733e-29
MRGPRF	12.3092705882353	5.26936653620352	-1.22404383249461	6.93905640046623e-20	2.73451062328889e-19
MS4A14	5.72827843137255	1.22835107632094	-2.22137866077336	3.01791900425034e-24	1.9264739705146e-23
MS4A15	107.018615686275	4.84163365949119	-4.46622403985708	1.75273399233935e-30	5.27232444003632e-29
MS4A2	12.9845725490196	1.85789569471624	-2.80505710754239	8.61214060327284e-29	1.28620305099027e-27
MS4A4A	62.1096431372549	18.9637045009785	-1.71157646075267	4.47375947027711e-25	3.22823231470931e-24
MS4A7	104.941221568627	16.1659694716243	-2.69854955543444	1.48314576870432e-30	4.63517384798079e-29
MS4A8	31.9421725490196	5.29078982387476	-2.59390742801459	1.52580164200038e-16	4.55446561323173e-16
MSLN	196.798823529412	65.645115851272	-1.58396201584923	8.76196164889537e-24	5.26458585766517e-23
MSR1	119.5446	16.3796982387476	-2.86756827919425	1.86689516014492e-30	5.50327686035724e-29
MSRA	14.9855705882353	5.32398806262231	-1.49299477515363	4.12133318128131e-30	9.95393359374117e-29
MSRB3	39.9171843137255	10.4050138943249	-1.93973106757895	3.06295501192082e-27	3.21312786448664e-26
MT-ND5	5935.95251764706	2309.46333796477	-1.36192190770542	2.34801856767539e-22	1.1998712597345e-21
MT-ND6	7678.13770196078	2548.6182183953	-1.59104115950717	9.17350558060845e-24	5.4996225063852e-23
MT1A	97.6519392156863	9.33525342465753	-3.38688760105664	1.13419190268653e-21	5.35972169344447e-21
MT1E	204.351658823529	98.0391818003914	-1.05962360531982	2.99047824296746e-11	6.21814981646445e-11
MT1M	192.21531372549	16.6584780821918	-3.52839477240732	8.25657606301349e-27	7.97367907201324e-26
MTARC2	54.6963117647059	14.2077688845401	-1.94476353480298	3.02450207783639e-31	1.77538271968996e-29
MTHFR	14.1612254901961	6.5987217221135	-1.1016876358279	4.07790411904902e-24	2.5631184130019e-23
MTURN	36.4591176470588	10.1462673189824	-1.84533057080881	5.55229737417127e-28	6.85206278324372e-27
MUC1	398.367505882353	89.7181994129159	-2.1506274023201	9.42154635546077e-28	1.08904364165305e-26
MUC15	23.8363901960784	7.87681017612524	-1.59748235570404	9.33294655230365e-19	3.3220438446791e-18
MUC21	7.22073137254902	3.4192301369863	-1.07847344299598	1.53042842036024e-17	4.92077020797418e-17
MUCL3	11.2755607843137	0.606928962818004	-4.21552770868149	2.18071599555769e-31	1.62662136221129e-29
MVB12B	26.7253411764706	7.64391780821918	-1.80582419472121	1.1619774541333e-26	1.08943455612873e-25
MXD4	54.8018960784314	26.3063138943249	-1.05881670085608	1.53729209993995e-24	1.02544553645215e-23
MYADM	333.956862745098	56.6642743639922	-2.55915042366606	2.7778261385865e-29	4.7412681032941e-28
MYCT1	43.950062745098	5.07815166340509	-3.11348983694634	9.28784225972655e-32	1.57735813812225e-29
MYH10	125.848303921569	33.8941260273973	-1.89257859723544	8.03376364645371e-26	6.49873235415048e-25
MYH11	75.7052235294118	29.4874722113503	-1.36029069322008	4.88248858518249e-20	1.95082800794758e-19
MYL9	645.850850980392	187.143880626223	-1.78705316116203	3.16774774031455e-28	4.10833450931669e-27
MYLK	36.4299156862745	16.0456344422701	-1.18294282137895	5.77316073631619e-20	2.2911064991477e-19
MYO1C	181.511321568627	76.6034970645793	-1.24457737758111	1.50985507344705e-25	1.17085315029343e-24
MYO1F	30.6717392156863	9.87781526418787	-1.63464608309177	9.01571546827849e-27	8.63885114162515e-26
MYO1G	22.4464431372549	8.02973542074364	-1.48306249673059	1.54576388606997e-23	8.98379605072349e-23
MYO5C	23.2452254901961	7.89526829745597	-1.5578742230049	2.49958211799138e-25	1.88004780919229e-24
MYO9A	9.15020196078431	4.23637084148728	-1.11097470168829	7.22419737810374e-24	4.37960883708031e-23
MYOC	7.68225294117647	0.856609589041096	-3.16481973372975	8.37712336403015e-31	3.17695344207222e-29
MYOZ1	15.0867901960784	2.35377690802348	-2.68023640388267	4.67645962053505e-27	4.72242926017408e-26
MYRF	36.7173509803922	3.39666301369863	-3.43427197822679	1.90631053817029e-30	5.58293473451517e-29
MYZAP	18.0111156862745	0.957110567514677	-4.23405814290892	1.51676625307509e-31	1.57735813812225e-29
N4BP2L1	15.1647196078431	5.10427906066536	-1.5709397118518	3.09330707215784e-27	3.23993318705997e-26
NAPSA	951.620411764706	71.0672804305284	-3.74312882006723	1.36359084056826e-31	1.57735813812225e-29
NATD1	23.5506862745098	8.78189373776908	-1.42316511818786	3.58285685494475e-25	2.62321856825429e-24
NAV3	1.95019019607843	0.963591585127202	-1.01712113251977	5.37941255398054e-16	1.54460759020186e-15
NCALD	14.9601843137255	6.94695381604697	-1.1066755384348	2.65661589938516e-19	9.9052668482737e-19
NCAM2	4.87858235294118	2.1845542074364	-1.15912307670438	1.68817971766875e-19	6.40050821873006e-19
NCF1	11.0969352941176	4.20432113502935	-1.40021651926012	3.09135411013508e-21	1.39400039548877e-20
NCF2	151.501123529412	39.8744483365949	-1.92579202830911	5.28621313794112e-29	8.42611140204759e-28
NCF4	43.9204843137255	16.9304677103718	-1.37527213434963	2.1068059341499e-25	1.60325711118186e-24
NCKAP1L	38.2670862745098	10.7045084148728	-1.83788551167364	4.07533619563371e-27	4.16826621039778e-26
NCKAP5	21.3500176470588	2.41887181996086	-3.14183103667216	7.59669422202627e-30	1.62028228135267e-28
NCMAP	13.675468627451	2.72856516634051	-2.32537586663833	1.59701877478145e-28	2.23433683713206e-27
NCOA7	111.270043137255	41.7667863013699	-1.41363718665155	2.39355476011168e-18	8.17696933610015e-18
NCR3	5.19664509803922	1.93134227005871	-1.42797667476704	1.27605161777418e-16	3.84124256222279e-16
NDNF	208.362264705882	14.0214796477495	-3.89338351696283	2.04278838848124e-31	1.58503942717731e-29
NDST1	101.604715686275	36.57155518591	-1.47417347920801	1.09193940594158e-23	6.48867690124e-23
NEBL	31.2744823529412	10.0591624266145	-1.63647582093789	4.29065563034301e-24	2.68558839430973e-23
NECAB1	8.31207843137255	1.09428140900196	-2.92522547329425	3.44348878354496e-29	5.73965916959671e-28
NEDD9	131.351298039216	30.9038101761252	-2.08757383133874	5.79362535658797e-29	9.09531813247607e-28
NEGR1	4.38769019607843	0.712746575342466	-2.62200055689423	4.44497054430491e-29	7.18701165492941e-28
NEK7	82.1776	38.0727088062622	-1.10998797838977	2.75494256875018e-22	1.39566527657397e-21
NES	101.037533333333	26.7419530332681	-1.91771458551789	6.71152123623267e-24	4.10010172897635e-23
NEXN	26.1395882352941	5.89439432485323	-2.14882093258967	1.48525981839568e-29	2.78120565993898e-28
NFAM1	23.8360529411765	7.58860547945206	-1.6512386587043	2.16584861371949e-23	1.24008151542947e-22
NFATC2	17.9556705882353	5.42488140900196	-1.72677602928512	1.40045356553087e-22	7.33418292794115e-22
NFE2	8.63048431372549	1.94771017612524	-2.14766250390373	2.08391539931319e-27	2.25079534449019e-26
NFIX	103.428137254902	41.3541164383562	-1.32252586982397	1.70343198612432e-24	1.131236362256e-23
NFKBIA	742.718015686274	270.615171428571	-1.45657185034169	7.21109239792213e-22	3.48699707966858e-21
NFKBIZ	76.483137254902	26.5183107632094	-1.52815282471625	6.17240262520812e-14	1.51708734467385e-13
NHLRC4	6.35609411764706	1.34219647749511	-2.24354461152311	4.57802093412966e-21	2.03315331025278e-20
NHSL2	5.34904509803922	1.69517749510763	-1.65784502718972	6.46883870861686e-24	3.96082061343676e-23
NIM1K	5.13731568627451	1.53436555772994	-1.74337248820873	2.95606339110415e-19	1.0982336775811e-18
NINJ2	34.9593039215686	8.26794481409002	-2.08007579509336	1.59614313352272e-29	2.95199019803976e-28
NKD1	8.72130392156863	2.68572954990215	-1.69922981413833	1.16679835099775e-27	1.31934208851094e-26
NKG7	106.161837254902	39.0638219178082	-1.44236023223391	2.29088336877032e-19	8.57002392955614e-19
NKX2-1	101.355354901961	13.8465861056751	-2.87182008581029	6.95757394112162e-29	1.06747034381724e-27
NLRC4	15.3959823529412	2.38630919765166	-2.68970103021657	5.88480070270217e-31	2.51426247744247e-29
NLRP3	9.93551764705882	2.4274252446184	-2.03316826794348	1.90498855416995e-24	1.25399479339412e-23
NME5	7.99247647058823	1.33909099804305	-2.57738858933898	2.86652250484579e-25	2.13345757099906e-24
NMUR1	7.17974705882353	0.684419373776908	-3.39098051534802	4.76538636592986e-31	2.18093157038709e-29
NNMT	305.842811764706	105.729815851272	-1.53240809407043	1.85204523466327e-18	6.39173382238978e-18
NOD1	13.7213019607843	6.42775009784736	-1.09403163450537	1.70082139099021e-25	1.3121594057005e-24
NOSTRIN	22.7545294117647	2.28128904109589	-3.31823259619624	1.0785117207177e-31	1.57735813812225e-29
NOTCH4	32.2795666666667	6.21200763209393	-2.37748970411287	5.73490448782373e-29	9.03468781758797e-28
NOVA2	7.75357058823529	1.03039647749511	-2.91166127072188	6.96504641087946e-31	2.79037783060462e-29
NPC2	641.847758823529	215.239198238748	-1.57629030424248	4.09659819445325e-29	6.67167336831283e-28
NPNT	138.968217647059	39.9818966731898	-1.79733615516075	9.36457502988443e-26	7.50778666736756e-25
NPR1	61.097037254902	4.3504782778865	-3.81185650177724	8.43632168025603e-32	1.57735813812225e-29
NPY1R	2.75021764705882	0.886697847358121	-1.63303131712488	1.30373194105658e-20	5.50396652164005e-20
NR0B2	13.8373705882353	2.58822270058708	-2.41853616171164	1.21222757471185e-29	2.35147765606102e-28
NR2F1	41.6382647058824	10.4451718199609	-1.9950737203976	1.17261768429579e-27	1.32481266574707e-26
NR3C2	16.3856098039216	3.10642230919765	-2.39910348653911	3.8531473578412e-29	6.29801028874586e-28
NR4A1	198.656984313726	28.5974915851272	-2.79631900371044	6.4306651840477e-25	4.54319260334003e-24
NR4A2	60.8658607843137	14.5956545988258	-2.06009434234309	3.06627401294482e-18	1.04119128392274e-17
NR4A3	43.8941156862745	5.49026301369863	-2.99908038034479	2.47657334308416e-22	1.26174402660299e-21
NR5A2	4.77547843137255	0.965691193737769	-2.30601145022395	1.36015325753715e-23	7.96332572853819e-23
NRGN	179.763033333333	28.114814481409	-2.67669394172132	1.56364733559369e-29	2.9038243023178e-28
NRP1	58.5632764705882	19.8029796477495	-1.56427874990767	1.49678570496425e-26	1.38316932256826e-25
NRROS	22.1856882352941	8.97637181996086	-1.30542496682291	7.85767050123083e-23	4.22823473244788e-22
NTM	29.9791705882353	7.35875088062622	-2.02642766955154	1.03131174338488e-08	1.82966566643539e-08
NTN4	116.619443137255	24.15644481409	-2.27132828988425	5.74435146873753e-30	1.28614409916128e-28
NUPR1	7.10784705882353	3.07230547945206	-1.2100909684858	4.99132836490279e-19	1.81883736179629e-18
NWD1	4.71149607843137	1.25104774951076	-1.91304838811245	1.44134148888103e-10	2.8617862226229e-10
NXF3	4.71443137254902	0.908321526418787	-2.37580879559565	2.47764712139923e-26	2.1980209384418e-25
NXPH3	7.99738039215686	1.173714481409	-2.76844601059103	4.81586444592698e-30	1.12296800355462e-28
OASL	33.6013901960784	15.0944497064579	-1.15450276117119	1.37340601860867e-14	3.54606132286014e-14
OCLN	19.1187333333333	4.80544305283757	-1.99224558810029	1.26573205228684e-28	1.80833017634715e-27
ODF3L1	9.86232549019608	3.546985518591	-1.4753344273143	1.85097504299225e-17	5.93164349761177e-17
OGN	34.3334254901961	2.10399295499022	-4.02841202499233	5.23256581984178e-30	1.20145928604737e-28
OLFML1	33.0736882352941	8.0267481409002	-2.04279640234089	8.78711294701944e-28	1.02095778350198e-26
OLFML3	81.2555117647059	34.7635823874755	-1.22488891841279	6.10625910192921e-21	2.67925265307593e-20
OLR1	217.10018627451	22.9981023483366	-3.23877423428541	3.45373310258556e-30	8.83122170795599e-29
OMG	10.1487803921569	1.62040743639922	-2.64687784895163	3.72095378044735e-25	2.71402468880711e-24
ORM1	22.5377039215686	8.21671780821918	-1.45570641988154	8.61393461198118e-17	2.62402371832938e-16
OSCAR	76.5951352941177	11.8065442270059	-2.69766601670407	1.33567845781696e-30	4.27322153056559e-29
OSCP1	17.8547137254902	6.87269530332681	-1.3773570976746	1.68913941882155e-22	8.75434598599222e-22
OSR1	9.17843529411765	3.145128962818	-1.54512905469565	5.64061230058717e-19	2.04112077762663e-18
OTUD1	77.0040941176471	24.5233941291585	-1.65077648516251	6.09537117125481e-27	6.02442212175045e-26
OTULINL	43.1487666666667	6.1169542074364	-2.81843394206812	6.89216981635737e-31	2.77764730419823e-29
P2RX1	8.50683921568628	2.75485166340509	-1.6266485484316	1.49484089596138e-24	9.99596183079475e-24
P2RX7	7.21355882352941	2.27069510763209	-1.66757718706487	6.37041716591932e-25	4.50298440612967e-24
P2RY12	5.20014117647059	1.29014207436399	-2.01102084255615	7.5793236626393e-26	6.16065314685691e-25
P2RY13	15.9361176470588	4.91314872798434	-1.69758038584487	3.54935485370498e-24	2.2476512196069e-23
P2RY14	11.9254117647059	2.37241037181996	-2.32961359168754	2.07245970116777e-30	5.96594422717827e-29
PACRG	6.57435490196078	1.91893757338552	-1.77654156047173	6.84436215824185e-14	1.67725729953906e-13
PAG1	20.1230137254902	5.97405870841487	-1.75206306619636	3.64572622205805e-28	4.66550249086224e-27
PALD1	33.0116254901961	9.35382270058708	-1.81934619031691	2.90913869963986e-25	2.15804935729356e-24
PALM2AKAP2	94.0500705882353	11.3665649706458	-3.04863269567339	1.95781050505681e-31	1.57735813812225e-29
PALM3	11.0807470588235	3.17333307240705	-1.80398429119651	5.33165182181828e-20	2.12275527119931e-19
PALMD	21.3031921568627	6.72244148727984	-1.66401242801429	5.18499677544955e-24	3.21999270769753e-23
PAPSS2	179.180233333333	38.2779553816047	-2.2268258166698	1.06559552716198e-28	1.54694679701225e-27
